timestamp,temperature,humidity,pressure,pioggia_3h,pioggia_presente
2026-02-19T17:48:15.205181,21.9,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:48:17.207369,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:48:19.209989,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:48:21.241136,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:48:23.268489,21.9,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:48:25.287690,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:48:27.323691,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:48:29.348102,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:48:31.366573,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:48:33.404190,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:48:35.433120,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:48:37.458898,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:48:39.487419,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:48:41.508761,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:48:43.531952,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:48:45.564973,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:48:47.595173,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:53:53.952805,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:53:55.961259,21.9,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:53:57.963898,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:53:59.967330,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:54:01.969766,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:54:03.971933,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:54:05.973735,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:54:07.977013,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:54:09.997099,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:54:12.030568,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:54:14.048361,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:54:16.083632,21.9,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:54:18.102242,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:54:20.139307,21.9,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:54:22.157256,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:54:24.193368,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:54:26.211538,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:54:28.248431,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:54:30.272517,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:54:32.295828,21.9,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:54:34.330585,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:54:36.358312,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:54:38.386295,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:54:40.411889,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:54:42.429652,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:54:44.463975,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:54:46.494043,21.9,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:54:48.515440,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:54:50.549815,21.9,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:54:52.575796,21.9,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:54:54.770191,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:54:56.774401,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:54:58.777303,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:55:00.779980,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:55:02.782865,21.9,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:55:04.785254,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:55:06.787752,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:55:08.796656,21.9,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:55:10.814437,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:55:12.852462,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:55:14.879301,21.9,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:55:16.903040,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:55:18.931631,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:55:20.947920,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:55:22.988743,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:55:25.014059,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:55:27.030423,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:55:29.062264,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:55:31.098631,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:55:33.125459,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:55:35.145456,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:55:37.175990,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:55:39.205582,21.9,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:55:41.225817,21.9,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:55:43.258863,21.9,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:55:45.290433,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:55:47.307407,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:55:49.340955,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:55:51.372174,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:55:53.396474,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:55:55.648917,21.9,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:55:57.662659,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:55:59.665500,21.9,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:56:01.668362,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:56:03.670854,21.9,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:56:05.674406,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:56:07.676789,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:56:09.678904,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:56:11.681074,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:56:13.683772,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:56:15.705025,21.9,94.0,1005.7,0.0,ASSENTE
2026-02-19T17:56:17.721542,22.3,95.0,1005.7,0.0,ASSENTE
2026-02-19T17:56:19.759723,22.4,95.0,1005.7,0.0,ASSENTE
2026-02-19T17:56:21.777586,22.4,95.0,1005.7,0.0,ASSENTE
2026-02-19T17:56:23.815592,22.4,95.0,1005.7,0.0,ASSENTE
2026-02-19T17:56:25.828476,22.4,95.0,1005.7,0.0,ASSENTE
2026-02-19T17:56:27.857499,22.4,95.0,1005.7,0.0,ASSENTE
2026-02-19T17:56:29.892069,22.4,95.0,1005.7,0.0,ASSENTE
2026-02-19T17:56:31.924287,22.3,95.0,1005.7,0.0,ASSENTE
2026-02-19T17:56:33.952643,22.3,95.0,1005.7,0.0,ASSENTE
2026-02-19T17:56:35.973945,22.2,95.0,1005.7,0.0,ASSENTE
2026-02-19T17:56:38.006326,22.1,95.0,1005.7,0.0,ASSENTE
2026-02-19T17:56:40.034182,22.1,95.0,1005.7,0.0,ASSENTE
2026-02-19T17:56:42.058806,22.0,95.0,1005.7,0.0,ASSENTE
2026-02-19T17:56:44.089619,22.0,95.0,1005.7,0.0,ASSENTE
2026-02-19T17:56:46.109510,22.0,91.0,1005.7,0.0,ASSENTE
2026-02-19T17:56:48.140703,22.0,87.0,1005.7,0.0,ASSENTE
2026-02-19T17:56:50.161400,22.0,83.0,1005.7,0.0,ASSENTE
2026-02-19T17:56:52.190887,22.0,80.0,1005.7,0.0,ASSENTE
2026-02-19T17:56:54.224637,22.0,77.0,1005.7,0.0,ASSENTE
2026-02-19T17:56:56.427337,22.0,75.0,1005.7,0.0,ASSENTE
2026-02-19T17:56:58.431882,22.0,74.0,1005.7,0.0,ASSENTE
2026-02-19T17:57:00.434319,22.0,73.0,1005.7,0.0,ASSENTE
2026-02-19T17:57:02.435762,22.0,72.0,1005.7,0.0,ASSENTE
2026-02-19T17:57:04.438315,21.9,70.0,1005.7,0.0,ASSENTE
2026-02-19T17:57:06.440904,21.9,69.0,1005.7,0.0,ASSENTE
2026-02-19T17:57:08.444029,21.9,68.0,1005.7,0.0,ASSENTE
2026-02-19T17:57:10.446613,21.9,68.0,1005.7,0.0,ASSENTE
2026-02-19T17:57:12.466095,22.0,68.0,1005.7,0.0,ASSENTE
